group_dimension,group_value,feature,count,row_count,missing_percent,mean,std,min,median,max
known_origin_label,ai_synthetic,silence_ratio,69,69,0.0,0.013118261106231884,0.03711033432834499,0.0,0.00057770075,0.22760801
known_origin_label,ai_synthetic,active_audio_ratio,69,69,0.0,0.9868817384057972,0.03711033426890785,0.77239199,0.9994223,1.0
known_origin_label,ai_synthetic,spectral_centroid_mean,69,69,0.0,2018.729389855072,403.6236242277357,1502.8252,1896.3357,2901.5211
known_origin_label,ai_synthetic,spectral_centroid_std,69,69,0.0,910.9901250724638,256.78997467264577,440.71498,941.2156,1392.0796
known_origin_label,ai_synthetic,spectral_bandwidth_mean,69,69,0.0,1721.2689753623188,176.1604230784838,1485.2193,1647.268,2104.5818
known_origin_label,ai_synthetic,spectral_bandwidth_std,69,69,0.0,362.39004289855075,97.65922294598113,214.28569,345.02669,578.71754
known_origin_label,ai_synthetic,spectral_rolloff_mean,69,69,0.0,3791.9567869565217,753.9617670604306,2853.1856,3590.9797,5496.7981
known_origin_label,ai_synthetic,spectral_rolloff_std,69,69,0.0,1393.6987636231884,382.7892716743154,791.59005,1269.968,2195.5815
known_origin_label,ai_synthetic,spectral_flatness_mean,69,69,0.0,0.041797518202898544,0.021344782092747944,0.011035406,0.032295364,0.084002348
known_origin_label,ai_synthetic,spectral_flatness_std,69,69,0.0,0.045124390985507246,0.012210315307379137,0.021419574,0.045254407,0.070475149
known_origin_label,ai_synthetic,spectral_contrast_mean,69,69,0.0,22.995807420289857,1.2007299984429132,20.878425,23.09326,25.362258
known_origin_label,ai_synthetic,spectral_contrast_std,69,69,0.0,2.30171799710145,0.6977362494227781,1.2300761,2.3666681,3.6840373
known_origin_label,ai_synthetic,low_band_energy_ratio,69,69,0.0,0.38425669798550727,0.24705418993645656,0.047651908,0.44640701,0.79914627
known_origin_label,ai_synthetic,mid_band_energy_ratio,69,69,0.0,0.4913554075362319,0.14990372641033983,0.13194149,0.5148867,0.76642702
known_origin_label,ai_synthetic,high_band_energy_ratio,69,69,0.0,0.12438789483043479,0.13385086642678634,0.0069060756,0.044725898,0.42401452
known_origin_label,ai_synthetic,very_high_band_energy_ratio,0,69,100.0,,,,,
known_origin_label,ai_synthetic,noise_floor_proxy,69,69,0.0,0.01391974373652174,0.011514892231502646,6.406795e-05,0.010464706,0.031862605
known_origin_label,ai_synthetic,snr_proxy,69,69,0.0,163.8900387173913,489.3961745421873,2.7051788,14.87443,2580.3959
known_origin_label,ai_synthetic,dynamic_range_proxy,69,69,0.0,0.20951608337681157,0.0944219017365239,0.084127486,0.24169523,0.43442503
known_origin_label,ai_synthetic,spectral_entropy_mean,69,69,0.0,4.159479295652175,0.6066700131114405,2.9994782,4.0118191,5.1377983
known_origin_label,ai_synthetic,spectral_entropy_std,69,69,0.0,0.9342275826086957,0.26142480763412873,0.47317399,1.0127359,1.4143083
known_origin_label,ai_synthetic,high_freq_rolloff_ratio,69,69,0.0,0.4739945982608695,0.09424522087039361,0.3566482,0.44887247,0.68709976
known_origin_label,ai_synthetic,bandwidth_occupied_95,69,69,0.0,0.4762582089855073,0.26016834563262164,0.15429688,0.33642578,0.87890625
known_origin_label,ai_synthetic,mfcc_1_mean,69,69,0.0,-199.1012888405797,64.64887780557966,-339.61321,-196.48366,-118.22079
known_origin_label,ai_synthetic,mfcc_1_std,69,69,0.0,72.98814305797102,47.52801765966274,25.262679,54.185222,181.30462
known_origin_label,ai_synthetic,mfcc_2_mean,69,69,0.0,78.17143972463766,18.891889248456565,47.490559,72.319247,110.43767
known_origin_label,ai_synthetic,mfcc_2_std,69,69,0.0,46.15180110144927,16.48864942182766,25.482865,41.44975,83.661896
known_origin_label,ai_synthetic,mfcc_3_mean,69,69,0.0,-10.24682840884058,13.85543912862728,-38.922954,-13.408725,22.501767
known_origin_label,ai_synthetic,mfcc_3_std,69,69,0.0,27.106700710144928,7.1289743036765225,16.64859,24.965557,47.384611
known_origin_label,ai_synthetic,mfcc_4_mean,69,69,0.0,16.66938787984058,13.714206058683265,-8.5189092,22.35813,35.313782
known_origin_label,ai_synthetic,mfcc_4_std,69,69,0.0,24.45033410144928,6.185760254589239,14.336316,25.911771,36.232631
known_origin_label,ai_synthetic,mfcc_5_mean,69,69,0.0,-2.4118452236956527,14.299382190853617,-23.29588,-3.7162726,38.717143
known_origin_label,ai_synthetic,mfcc_5_std,69,69,0.0,18.230502695652174,5.1776754642828955,10.191089,17.402434,29.094131
known_origin_label,ai_synthetic,mfcc_6_mean,69,69,0.0,-11.293855881869566,9.298025695237648,-28.69497,-9.5989843,4.1086994
known_origin_label,ai_synthetic,mfcc_6_std,69,69,0.0,15.700658449275362,3.648608799323568,9.3801522,16.179562,22.177445
