schema_version,file_id,segment_id,audio_path,start_sec,end_sec,segment_duration_sec,feature_source,extraction_status,warning_message,rms_mean,rms_std,peak_amplitude,zero_crossing_rate_mean,clipping_ratio,silence_ratio,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,spectral_contrast_mean,low_band_energy_ratio,mid_band_energy_ratio,high_band_energy_ratio,very_high_band_energy_ratio,noise_floor_proxy,snr_proxy,dynamic_range_proxy,spectral_entropy_mean,bandwidth_occupied_95,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
phase8c_v1,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile_w0013,data/phase7c1/raw/human_replay/human_018_replay_laptop_mobile.wav,26.0,30.0,4.0,phase8c_acoustic_librosa,ok,,0.11471144,0.030003985,0.52113843,0.17234003,0,0,2177.3965,1803.3199,4137.0288,0.03400171,,0.02172681,0.89616736,0.082105829,,0.079412073,1.9480955,0.15020631,3.9125386,0.52587891,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile_w0014,data/phase7c1/raw/human_replay/human_018_replay_laptop_mobile.wav,28.0,32.0,4.0,phase8c_acoustic_librosa,ok,,0.10481984,0.029535703,0.52020872,0.17520771,0,0,2241.3309,1799.6144,4275.5456,0.037880289,,0.019775886,0.89982971,0.080394398,,0.063728131,2.2287107,0.16560923,4.0839087,0.51123047,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile_w0015,data/phase7c1/raw/human_replay/human_018_replay_laptop_mobile.wav,30.0,33.844,3.844,phase8c_acoustic_librosa,ok,,0.090241157,0.039926194,0.52113742,0.25202576,0,0,2748.1009,2041.081,5124.7417,0.051442491,,0.01933234,0.82497543,0.15569223,,0.03136522,4.4251963,0.18442099,4.3542589,0.8203125,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0000,data/phase7c1/raw/ai_direct/ai_019_direct.wav,0.0,4.0,4.0,phase8c_acoustic_librosa,ok,,0.10876837,0.067382634,0.79662311,0.15295604,0,0,2224.9378,2016.2042,4508.3705,0.028761319,,0.60387129,0.34365797,0.052470749,,0.0049146204,39.194897,0.24637914,3.6489094,0.41308594,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0001,data/phase7c1/raw/ai_direct/ai_019_direct.wav,2.0,6.0,4.0,phase8c_acoustic_librosa,ok,,0.064920068,0.060151093,0.79662311,0.15511455,0,0,2286.8978,2057.1124,4719.184,0.037964309,,0.65153634,0.30370405,0.04475961,,0.00059982954,267.24316,0.19722195,3.8648512,0.29785156,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0002,data/phase7c1/raw/ai_direct/ai_019_direct.wav,4.0,8.0,4.0,phase8c_acoustic_librosa,ok,,0.07363452,0.052664112,0.61728656,0.1022678,0,0,1803.0438,1909.4533,3742.6215,0.021655775,,0.57853229,0.39481598,0.026651729,,0.00057211641,261.27084,0.17913191,3.5374527,0.21777344,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0003,data/phase7c1/raw/ai_direct/ai_019_direct.wav,6.0,10.0,4.0,phase8c_acoustic_librosa,ok,,0.081163846,0.050934888,0.60233963,0.10757688,0,0,1822.3403,1864.0158,3670.0149,0.024584366,,0.52852519,0.44221903,0.029255769,,0.0015221349,94.577875,0.17481169,3.630741,0.21923828,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0004,data/phase7c1/raw/ai_direct/ai_019_direct.wav,8.0,12.0,4.0,phase8c_acoustic_librosa,ok,,0.067598782,0.058102868,0.70315725,0.13432385,0,0,2060.97,1871.3039,4106.6468,0.029783614,,0.51001809,0.42891008,0.06107183,,0.0012705383,113.81083,0.18457189,3.8821025,0.62011719,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0005,data/phase7c1/raw/ai_direct/ai_019_direct.wav,10.0,14.0,4.0,phase8c_acoustic_librosa,ok,,0.086542539,0.066246092,0.71894491,0.12399631,0,0,1927.3635,1829.8087,3837.3016,0.02209582,,0.63975815,0.31495246,0.045289387,,0.0015697003,112.76551,0.22972864,3.6517516,0.28613281,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0006,data/phase7c1/raw/ai_direct/ai_019_direct.wav,12.0,16.0,4.0,phase8c_acoustic_librosa,ok,,0.089163907,0.059554093,0.71894491,0.093567863,0,0,1684.2942,1834.8721,3513.3309,0.016867017,,0.72317283,0.25627764,0.020549531,,0.0016154915,101.85163,0.22985996,3.2047262,0.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0007,data/phase7c1/raw/ai_direct/ai_019_direct.wav,14.0,18.0,4.0,phase8c_acoustic_librosa,ok,,0.05821659,0.053177446,0.57328594,0.087972005,0,0,1668.2179,1881.5671,3674.7272,0.020186435,,0.59549039,0.39191363,0.012595964,,0.001011862,128.12138,0.20407934,3.2666727,0.17578125,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0008,data/phase7c1/raw/ai_direct/ai_019_direct.wav,16.0,20.0,4.0,phase8c_acoustic_librosa,ok,,0.07459826,0.062087841,0.58316743,0.090979198,0,0,1796.087,1925.5544,3907.4281,0.02009285,,0.58173142,0.39267412,0.025594457,,0.0013541459,123.89357,0.2054729,3.4186154,0.20410156,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0009,data/phase7c1/raw/ai_direct/ai_019_direct.wav,18.0,22.0,4.0,phase8c_acoustic_librosa,ok,,0.084784307,0.0515972,0.58316743,0.10861933,0,0,1965.354,1990.6532,4071.1806,0.022187025,,0.62294701,0.33570303,0.041349957,,0.013545349,11.537689,0.19995292,3.3529298,0.26855469,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0010,data/phase7c1/raw/ai_direct/ai_019_direct.wav,20.0,24.0,4.0,phase8c_acoustic_librosa,ok,,0.067708559,0.047958206,0.5936355,0.12841409,0,0,2087.8518,2031.3037,4336.4955,0.026955977,,0.59009505,0.35025457,0.05965038,,0.0024607526,53.666505,0.17864563,3.4228834,0.56445312,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0011,data/phase7c1/raw/ai_direct/ai_019_direct.wav,22.0,26.0,4.0,phase8c_acoustic_librosa,ok,,0.073090672,0.049363848,0.5936355,0.11822994,0,0,2044.0273,2052.8672,4331.0392,0.024531322,,0.65855253,0.29020505,0.051242425,,0.0028297643,50.773423,0.18253163,3.2735378,0.40527344,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0012,data/phase7c1/raw/ai_direct/ai_019_direct.wav,24.0,28.0,4.0,phase8c_acoustic_librosa,ok,,0.066849306,0.042669252,0.60888517,0.13608321,0,0,2142.7437,2028.6198,4332.2173,0.029347794,,0.63720548,0.29589923,0.066895293,,0.0034467892,33.706175,0.1628882,3.4194662,0.61621094,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0013,data/phase7c1/raw/ai_direct/ai_019_direct.wav,26.0,30.0,4.0,phase8c_acoustic_librosa,ok,,0.061208226,0.053758368,0.60888517,0.14202784,0,0,2163.0988,2012.5257,4334.4494,0.029656812,,0.73454388,0.20974599,0.055710134,,0.003357131,36.497205,0.25032669,3.4797226,0.54589844,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0014,data/phase7c1/raw/ai_direct/ai_019_direct.wav,28.0,32.0,4.0,phase8c_acoustic_librosa,ok,,0.07605686,0.053619366,0.53069931,0.11132812,0,0,1905.0082,1993.419,3924.8512,0.021780611,,0.80581873,0.15288351,0.041297756,,0.003534561,35.192212,0.25475284,3.243351,0.26416016,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0015,data/phase7c1/raw/ai_direct/ai_019_direct.wav,30.0,34.0,4.0,phase8c_acoustic_librosa,ok,,0.079649307,0.044173669,0.5631631,0.097462488,0,0,1790.0149,1920.5102,3559.5238,0.018033703,,0.7269732,0.24240035,0.030626442,,0.0064777965,20.333257,0.15784414,3.2180583,0.21533203,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0016,data/phase7c1/raw/ai_direct/ai_019_direct.wav,32.0,36.0,4.0,phase8c_acoustic_librosa,ok,,0.056141987,0.048958037,0.5631631,0.085336837,0,0,1743.4745,1891.6775,3596.1682,0.02054664,,0.7005135,0.29011072,0.0093757762,,0.0033985972,37.559971,0.15589976,3.158287,0.20410156,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0017,data/phase7c1/raw/ai_direct/ai_019_direct.wav,34.0,38.0,4.0,phase8c_acoustic_librosa,ok,,0.054681014,0.044472121,0.4645184,0.11256045,0,0,2028.6674,1974.7028,4208.5193,0.029981194,,0.73475637,0.22326658,0.041977054,,0.0033195238,34.255767,0.14389132,3.3154655,0.26904297,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0018,data/phase7c1/raw/ai_direct/ai_019_direct.wav,36.0,40.0,4.0,phase8c_acoustic_librosa,ok,,0.064761728,0.041397173,0.41717017,0.12718564,0,0,2137.4778,2048.9538,4380.0223,0.030753211,,0.74507984,0.19479963,0.060120533,,0.0045554237,25.924407,0.14558683,3.3859348,0.53417969,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0019,data/phase7c1/raw/ai_direct/ai_019_direct.wav,38.0,42.0,4.0,phase8c_acoustic_librosa,ok,,0.077876121,0.052625857,0.5709691,0.12411257,0,0,2145.8209,2102.6896,4526.6617,0.029436948,,0.78917762,0.16934593,0.041476442,,0.0043295529,34.757688,0.19405043,3.3030823,0.23144531,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0020,data/phase7c1/raw/ai_direct/ai_019_direct.wav,40.0,44.0,4.0,phase8c_acoustic_librosa,ok,,0.084823795,0.05553269,0.5709691,0.13167705,0,0,2116.6058,2102.0619,4509.1146,0.028161238,,0.80390384,0.16539831,0.030697846,,0.0045902007,34.708351,0.19331394,3.2024015,0.22607422,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0021,data/phase7c1/raw/ai_direct/ai_019_direct.wav,42.0,46.0,4.0,phase8c_acoustic_librosa,ok,,0.073584057,0.049735703,0.44248265,0.092703683,0,0,1837.964,2051.2059,4069.1344,0.017308713,,0.81823053,0.16217642,0.019593051,,0.004488945,31.211527,0.1775061,2.8703784,0.20654297,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0022,data/phase7c1/raw/ai_direct/ai_019_direct.wav,44.0,48.0,4.0,phase8c_acoustic_librosa,ok,,0.072709344,0.046349753,0.43467093,0.071610708,0,0,1756.8614,2044.5879,4023.6855,0.017355824,,0.8225637,0.15848011,0.018956173,,0.0047079986,28.782083,0.14770205,2.7865393,0.14111328,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0023,data/phase7c1/raw/ai_direct/ai_019_direct.wav,46.0,50.0,4.0,phase8c_acoustic_librosa,ok,,0.071897626,0.042585164,0.5171839,0.1097199,0,0,1988.8175,2003.5849,4132.9365,0.027270106,,0.77602709,0.16680598,0.057166936,,0.0058459588,21.443852,0.15209754,3.0295814,0.43017578,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0024,data/phase7c1/raw/ai_direct/ai_019_direct.wav,48.0,52.0,4.0,phase8c_acoustic_librosa,ok,,0.063111246,0.046236113,0.5171839,0.086999318,0,0,1847.9523,1989.6579,3974.5164,0.018659365,,0.76313286,0.18024109,0.056626023,,0.0049751359,24.668248,0.18101843,2.6825647,0.41552734,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0025,data/phase7c1/raw/ai_direct/ai_019_direct.wav,50.0,54.0,4.0,phase8c_acoustic_librosa,ok,,0.06345997,0.05024923,0.49386653,0.083209325,0,0,1839.4568,2024.2433,4100.1364,0.016193038,,0.72342605,0.22975815,0.046815807,,0.0050280895,26.157124,0.18539229,2.7080483,0.28320312,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_ai_019_direct_w0026,data/phase7c1/raw/ai_direct/ai_019_direct.wav,52.0,55.353,3.353,phase8c_acoustic_librosa,ok,,0.064080872,0.044626161,0.49386653,0.10764509,0,0,1950.9563,2047.6783,4261.0119,0.020198061,,0.71269709,0.22378979,0.063513111,,0.0050892155,22.557352,0.16270332,2.9767807,0.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0000,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,0.0,4.0,4.0,phase8c_acoustic_librosa,ok,,0.10550246,0.065359838,0.77265364,0.15292504,0,0,2225.2794,2016.2675,4509.3006,0.028792016,,0.6038805,0.3436981,0.052421402,,0.0047654938,39.215042,0.23899765,3.6492964,0.41259766,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0001,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,2.0,6.0,4.0,phase8c_acoustic_librosa,ok,,0.062976055,0.058354571,0.77265364,0.15520756,0,0,2287.4045,2057.4271,4720.8581,0.038090083,,0.65151688,0.30369388,0.044789229,,0.00058173318,267.25556,0.19134167,3.8653739,0.29785156,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0002,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,4.0,8.0,4.0,phase8c_acoustic_librosa,ok,,0.071429752,0.051089186,0.59858024,0.10272507,0,0,1803.4588,1909.7439,3744.1096,0.02166425,,0.57846325,0.3948534,0.026683348,,0.00055558397,261.0129,0.17384152,3.537763,0.21777344,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0003,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,6.0,10.0,4.0,phase8c_acoustic_librosa,ok,,0.078739189,0.04940398,0.58527786,0.1078249,0,0,1822.6796,1864.2164,3671.0689,0.024588187,,0.52837034,0.44226234,0.029367319,,0.0014767405,94.580902,0.16957951,3.6306203,0.21923828,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0004,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,8.0,12.0,4.0,phase8c_acoustic_librosa,ok,,0.065582618,0.056361075,0.68214762,0.13438973,0,0,2061.3671,1871.6011,4107.8869,0.029835133,,0.50990505,0.42889548,0.061199465,,0.0012325797,113.80064,0.17907548,3.8821508,0.62109375,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0005,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,10.0,14.0,4.0,phase8c_acoustic_librosa,ok,,0.083950043,0.064257964,0.69838256,0.12405056,0,0,1927.6532,1829.8794,3838.6037,0.022134115,,0.63978724,0.31490327,0.045309481,,0.0015235161,112.71128,0.22282992,3.6518585,0.28613281,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0006,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,12.0,16.0,4.0,phase8c_acoustic_librosa,ok,,0.086484909,0.057767324,0.69838256,0.093618242,0,0,1684.7996,1835.1508,3514.4469,0.016884548,,0.72322769,0.25623085,0.020541457,,0.0015660682,101.91178,0.22296336,3.2049105,0.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0007,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,14.0,18.0,4.0,phase8c_acoustic_librosa,ok,,0.05646554,0.051577251,0.55588537,0.08797588,0,0,1668.826,1881.8374,3676.6493,0.020248672,,0.59549705,0.3919041,0.012598844,,0.00098132563,128.13341,0.19791551,3.267058,0.17578125,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0008,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,16.0,20.0,4.0,phase8c_acoustic_librosa,ok,,0.072364837,0.06022561,0.56535578,0.09086294,0,0,1796.3538,1925.5376,3905.692,0.02010392,,0.58189714,0.39247899,0.025623864,,0.0013131376,123.89397,0.19927606,3.4186471,0.20458984,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0009,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,18.0,22.0,4.0,phase8c_acoustic_librosa,ok,,0.082246132,0.050054021,0.56535578,0.10874333,0,0,1965.6866,1990.6847,4071.4286,0.022163222,,0.6230512,0.3355673,0.041381499,,0.013138037,11.533886,0.19406074,3.3529732,0.26904297,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0010,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,20.0,24.0,4.0,phase8c_acoustic_librosa,ok,,0.065678105,0.046519727,0.57458353,0.12865823,0,0,2088.3559,2031.6119,4336.3715,0.027002524,,0.59015684,0.35017551,0.059667657,,0.0023856591,53.711989,0.17323573,3.4232742,0.56445312,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0011,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,22.0,26.0,4.0,phase8c_acoustic_librosa,ok,,0.070897631,0.047883544,0.57458353,0.11860197,0,0,2044.2483,2053.3417,4331.7212,0.024611731,,0.65874352,0.29001666,0.051239812,,0.0027436758,50.791471,0.17704119,3.2739071,0.40527344,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0012,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,24.0,28.0,4.0,phase8c_acoustic_librosa,ok,,0.06484507,0.041388825,0.59089249,0.13618397,0,0,2142.8301,2028.8969,4331.7832,0.029363433,,0.63734478,0.29580008,0.066855141,,0.0033425251,33.723152,0.15797046,3.4194573,0.61669922,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0013,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,26.0,30.0,4.0,phase8c_acoustic_librosa,ok,,0.059374895,0.052151751,0.59089249,0.14191546,0,0,2163.4144,2012.701,4334.6974,0.029659861,,0.73447362,0.2097869,0.05573948,,0.0032548131,36.516046,0.24286276,3.4798667,0.54638672,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0014,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,28.0,32.0,4.0,phase8c_acoustic_librosa,ok,,0.073778458,0.052017741,0.51501393,0.11138625,0,0,1905.2252,1993.5353,3925.7192,0.021781297,,0.80579022,0.15282017,0.041389606,,0.0034274799,35.22288,0.24715063,3.2433145,0.26513672,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0015,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,30.0,34.0,4.0,phase8c_acoustic_librosa,ok,,0.077264249,0.042852614,0.54605937,0.097446987,0,0,1790.0914,1920.6629,3559.6478,0.017994337,,0.72695947,0.24240045,0.030640078,,0.0062827757,20.334491,0.15314858,3.2178865,0.21533203,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0016,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,32.0,36.0,4.0,phase8c_acoustic_librosa,ok,,0.054460812,0.047492694,0.54605937,0.085239955,0,0,1743.966,1892.2546,3598.0903,0.020516507,,0.70045736,0.29016563,0.0093770094,,0.0032953271,37.576637,0.15126474,3.1582411,0.20410156,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0017,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,34.0,38.0,4.0,phase8c_acoustic_librosa,ok,,0.053029496,0.043132566,0.45066804,0.11283172,0,0,2029.3272,1975.4568,4210.5035,0.029945261,,0.73489848,0.22323503,0.041866496,,0.0032203607,34.249351,0.13955873,3.3153343,0.26904297,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0018,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,36.0,40.0,4.0,phase8c_acoustic_librosa,ok,,0.063249178,0.039588474,0.40469658,0.12927052,0,0,2145.1512,2036.3308,4357.1429,0.031343261,,0.74496651,0.1950806,0.059952885,,0.0054472769,21.020979,0.14103456,3.4659743,0.53222656,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0019,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,38.0,42.0,4.0,phase8c_acoustic_librosa,ok,,0.097999081,0.063402496,0.7577827,0.11561802,0,0,1809.0464,1762.6117,3595.5481,0.024865028,,0.33973582,0.64413031,0.01613387,,0.015571963,11.167526,0.27094361,3.2895947,0.16650391,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0020,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,40.0,44.0,4.0,phase8c_acoustic_librosa,ok,,0.12607546,0.064352974,0.90571606,0.12081861,0,0,1700.8303,1511.9575,3160.2803,0.018393373,,0.18716083,0.79505706,0.017782111,,0.048769668,4.6048602,0.27236649,3.1755588,0.28564453,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0021,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,42.0,46.0,4.0,phase8c_acoustic_librosa,ok,,0.099925242,0.077532098,0.90571606,0.15650189,0,0.047619048,1729.2768,1588.2423,3323.5987,0.018668143,,0.20144355,0.77242963,0.026126818,,0.0052563623,41.550972,0.26578149,3.5371976,0.30712891,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000145_ai_019_fabricated,phase7c1_collection_manifest_000145_ai_019_fabricated_w0022,data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,44.0,48.0,4.0,phase8c_acoustic_librosa,ok,,0.096422456,0.077314176,0.75653756,0.15385897,0,0.047619048,1593.6784,1562.5634,3122.3958,0.018399177,,0.26028007,0.72712314,0.01259679,,0.0053405408,38.57756,0.27487838,3.488624,0.15722656,,,,,,,,,,,,,,,,,,,,,,,,,,
